dept_code,course_code,course_name,credits,type
ME,ME5134,Process Simulation,9,Theory
ME,ME5321,Prognostics and Health Management of Machine Tools,9,Theory
ME,ME5323,Microprocessors in Automation,9,Theory
ME,ME6120,Flow and Thermal Instabilities,9,Theory
ME,ME6121,Microfluidics and Microsystems,9,Theory
ME,ME6122,Jet Flow and Acoustics,9,Theory
ME,ME6123,Cavitation,9,Theory
ME,ME6142,Advanced Cryogenics Systems,9,Theory
ME,ME6126,Design of Hydroturbines,9,Theory
ME,ME6127,Energy & Environment,9,Theory
ME,ME6128,Aerodyn. Design of Axial Compressors & Turbines,9,Theory
ME,ME6130,Theory & Designs of Centrifugal Machines,9,Theory
ME,ME6131,Boiling Condensation and Two Phase Flow,9,Theory
ME,ME6132,Theory of Axial Compressors,9,Theory
ME,ME6133,Convective Heat Transfer,9,Theory
ME,ME6134,Airconditioning & Ventilation,9,Theory
ME,ME6136,Refrigeration Machinery & Components,9,Theory
ME,ME6138,"Sorption,Refrgn & Heating Systems",9,Theory
ME,ME6139,Simulation of IC Engine Processes,9,Theory
ME,ME6140,HVAC Systems & Applications,9,Theory
ME,ME6141,CFD & its Applications to Engine Processes,9,Theory
ME,ME6143,Engine Instrumentation & Electronic Management,9,Theory
ME,ME6144,Thermal Energy Conservation,9,Theory
ME,ME6146,Utilisation of Solar Energy,9,Theory
ME,ME6147,Rocket Technology,9,Theory
ME,ME6148,Renewable Energy Technology,9,Theory
ME,ME6149,Fundamentals of Combustion,9,Theory
ME,ME6150,Advanced Energy Conversion,9,Theory
ME,ME6151,Computational Heat & Fluid Flow,9,Theory
ME,ME6152,Micro & Nanoscale Energy Transport,9,Theory
ME,ME6154,Design & Optimisation of Energy Systems,9,Theory
ME,ME6156,Design of Combustion Engines,9,Theory
ME,ME6158,Engine Systems & Performance,9,Theory
ME,ME6160,Alternate Fuels for IC Engines,9,Theory
ME,ME6162,IC Engine Combustion and Pollution,9,Theory
ME,ME6166,Combustion Technology,9,Theory
ME,ME6170,Theory of Fire Propogation,9,Theory
ME,ME6221,Theory of Mechanisms,9,Theory
ME,ME6222,Design of Mechanical Transmission systems,9,Theory
ME,ME6223,Design for Manufacture and Assembly,9,Theory
ME,ME6224,Design Synthesis,9,Theory
ME,ME6225,Failure Analysis and  Design,9,Theory
ME,ME6226,Product Reliability,9,Theory
ME,ME6227,Variational Principles in Mechanics,9,Theory
ME,ME6321,Robotics and  Robot Applications,9,Theory
ME,ME6230,Mechanics of Human Movement,9,Theory
ME,ME6232,Mechanics of Thin Films for Microsystem Design,9,Theory
ME,ME6234,Elastic Waves and Ultrasonics,9,Theory
ME,ME6320,Micro Manufacturing Technology,9,Theory
ME,ME6331,Treatment of Material,9,Theory
ME,ME6324,Artificial Intelligence in Mfg.,9,Theory
ME,ME6326,Machine Vision & its Applns.,9,Theory
ME,ME6329,Flexible Manufacturing Systems,9,Theory
ME,ME6332,Mechatronic Systems,9,Theory
ME,ME6343,Oil Hyd. & Pneumatic Systems,9,Theory
ME,ME6345,Solid Freeform Manufacturing,9,Theory
ME,ME7122,Droplet and Spray Dynamics,9,Theory
ME,ME7220,Nonlinear Solid Mechanics,9,Theory
ME,ME7221,Tribology in Design,9,Theory
ME,ME7222,Rotor Dynamics,9,Theory
ME,ME7223,Optimization Methods for Mechanical Design,9,Theory
ME,ME7224,Modal Analysis of Mechanical Systems,9,Theory
ME,ME7225,Signal Processing of Mechanical Systems,9,Theory
ME,ME7228,Acoustics and Noise Control,9,Theory
ME,ME7230,Applied Finite Element Analysis,9,Theory
ME,ME7232,Chaotic Vibrations,9,Theory
ME,ME7234,Introduction to Fracture Mechanics,9,Theory
ME,ME7236,Vehicle Systems Design,9,Theory
ME,ME7242,Random Vibrations,9,Theory
ME,ME7244,Foundations of Computational Materials Modelling,9,Theory
ME,ME7246,Vehicular Vibration,9,Theory
ME,ME8120,Computational Fluid Dynamics of Turbomachinery,9,Theory
ME,ME8222,Mechanics of Mixtures,9,Theory
ME,ME5105,Applied Thermodynamics,9,Theory
ME,ME6245,Introduction to Vibro-Acoustics,9,Theory
ME,ME7245,Partition of Unity Methods,9,Theory
ME,ME4902,Undergraduate Research Project II,9,Practical
ME,ME6333,Metal Removal Process,9,Theory
ME,ME4490,B.Tech. Project,27,Practical
ME,ME5123,Cryogenic Systems,9,Theory
ME,ME5012,Metal forming analysis and tool design,9,Theory
ME,NUS110,Thermodynamics & Statistical Mechanics,12,Theory
ME,ME7570,Automotive Technology Lab II,3,Lab
ME,ME2200,Materials and Design,10,Theory
ME,ME6021,Introduction to Research,0,Oral
ME,ME5107,Numerical Methods in Thermal Engg,10,Theory
ME,ME5205W,Theory of Vibration,9,Theory
ME,ME6226W,Product Reliability,9,Theory
ME,ME6231,Tensor Analysis in Mechanics,9,Theory
ME,ME7990+,Project - Phase II,25,Practical
ME,ME6450,Project Phase III,40,Practical
ME,ME6450*,Project Phase I,20,Practical
ME,ME6450+,Project Phase II,35,Practical
ME,ME7980$,Project III,40,Practical
ME,ME6942#,Project Phase II,35,Practical
ME,ME6171,Capillarity and Wetting Phenomena,9,Theory
ME,ME5129,Principles of Thermal Energy Conversion,9,Theory
ME,ME7491,Project Phase I,20,Practical
ME,ME7492,Project Phase II,35,Practical
ME,ME7592,Project Phase II,35,Practical
ME,ME7692,Project Phase II,35,Practical
ME,ME7591,Project Phase I,20,Practical
ME,ME7691,Project Phase I,20,Practical
ME,ME7493,Project Phase III,40,Practical
ME,ME7593,Project Phase III,40,Practical
ME,ME7693,Project Phase III,40,Practical
ME,ME5110,Inverse Methods in Heat Transfer,9,Theory
ME,ME5525,Engineering Design with Polymers,9,Theory
ME,ME5210,Applied Mechanics of Materials,9,Theory
ME,ME4901,Undergraduate Research Project,9,Practical
ME,ID6107,Perturbation Methods for Engineering Problems,9,Theory
ME,ME6492,Project - Phase II,23,Practical
ME,ME6592,Project - Phase II,24,Practical
ME,ME6692,Project - Phase II,24,Practical
ME,ME5306,Introduction to Autonomous Vehicles,9,Theory
ME,WS1303,Workshop-II,3,Oral
ME,ME5109W,Measurement in Thermal Engg,10,Theory
ME,ME6162W,IC Engine Combustion and Pollution,9,Theory
ME,ME5201W,Computational Methods in Engg,10,Theory
ME,ME6223W,Design for Manufacture and Assembly,9,Theory
ME,ME7223W,Optimization Methods for Mechanical Design,9,Theory
ME,ME4001,Project,9,Practical
ME,ME3101,Heat Transfer,10,Theory
ME,ME5203W,Advanced Mechanics of Solids,9,Theory
ME,ME6900,Seminar,3,
ME,WS1030,Workshop,2,Oral
ME,ME6491,Project - Phase I,22,Practical
ME,ME6591,Project - Phase I,21,Practical
ME,ME6691,Project - Phase I,21,Practical
ME,ME5010,Hybrid and Electric Vehicle Technology,9,Theory
ME,ME6158W,Engine Systems & Performance,9,Theory
ME,ME5306W,Introduction to Autonomous Vehicles,9,Theory
ME,ME7570W,Automotive Technology Lab II,3,Lab
ME,ME6493,Project - Phase III,40,Practical
ME,ME6593,Project - Phase III,40,Practical
ME,ME6693,Project - Phase III,40,Practical
ME,ME5115,Surfaces and Interfaces,9,Theory
ME,ME7791W,Project 1,15,Practical
ME,ME7792W,Project 2,80,Practical
ME,WS1030+,Workshop,3,Oral
ME,ME5228,Engineering Acoustics,9,Theory
ME,ME5103,Incompressible Fluid Flow,9,Theory
ME,ME5180,Thermal Engineering Lab,3,Theory
ME,ME6007,"Casting, Forming and Joining",9,Theory
ME,ME6332W,Mechatronic Systems,9,Theory
ME,ME6225W,Failure Analysis and  Design,9,Theory
ME,ME5107W,Numerical Methods in Thermal Engg,10,Theory
ME,ME7227,Nonlinear Finite Element Analysis of Solid Continua,9,Theory
ME,ME5590,Decarbonisation technologies,9,Theory
MM,MM5041,Medical Materials,9,Theory
MM,MM5760,Advanced Topics in Metal Joining,9,Theory
MM,MM5900*,Project,6,Practical
MM,MM5130,Materials under Extreme Environments,9,Theory
MM,MM5104,Aluminum Alloys and their Composites,9,Theory
MM,MM5021,Deformation and Failure of Materials at Elevated Temperatures,9,Theory
MM,MM5020,Modern Techniques of Material Characterization,9,Theory
MM,MM5340,Surface Engineering,9,Theory
MM,MM5380,Transport Phenomena in Met. Processes,9,Theory
MM,MM5018,Thin and Thick Film Metallization in Electronics,9,Theory
MM,MM5330,Surface Degradation Process,9,Theory
MM,MM5250,Additive Manufacturing,9,Theory
MM,MM3330,Non-Metallic Materials,9,Theory
MM,MM5210,X-Ray Diffraction Techniques,9,Theory
MM,MM5520,Solidification Phenomena,9,Theory
MM,MM5090*,Project,20,Practical
MM,MM5111,Metallurgical and Materials Engineering Seminar,3,
MM,MM3070,Solidification Processing and Casting,9,Theory
MM,MM5090#,Dual Degree Project Summer Phase,20,Practical
MM,MM6011,Field Emission Sciences and Atom Probe Tomography,9,Theory
MM,INSA04,Electronics 2 - Devices,1,Theory
MM,INSA05,Transducers,2,Theory
MM,INSA06,Semiconductor Materials & Devices II,2,Theory
MM,MM5350,Advanced Metallurgical Thermodynamics,9,Theory
MM,MM5630,Plasticity & Plastic Deformation,9,Theory
MM,MM5410,Ceramic Science & Technology,9,Theory
MM,MM4190,Metallurgical Plant Design,9,Theory
MM,MM3180,Advanced Materials & Processes,9,Theory
MM,MM3200,Surface Modifications,9,Theory
MM,MM5240,Electron Diffraction and Microscopy,9,Theory
MM,MM5430,Advanced Powder Processing,9,Theory
MM,MM5680,Smart Materials,9,Theory
MM,MT4050,Materials Selection & Design,9,Theory
MM,MT4110,Computational Methods in Materials Engg.,9,Theory
MM,MT4170,Magnetic Materials,9,Theory
MM,MT4190,Metallurgical Plant Design,9,Theory
MM,MM2110,"Physical Metallurgy Lab,",5,Lab
MM,MM5022,Fundamentals of Iron & Steel Making,9,Theory
MM,MM5025,Physical Metallurgy of Ferrous Alloys,9,Theory
MM,MM5026,Special Topics in Iron & Steel Tech.,9,Theory
MM,MM3012,Joining & NDT Lab,5,Lab
MM,NE6310,Advanced Non-destructive Evaluation,9,Theory
MM,NE6340,Nuclear Materials Processing,9,Theory
MM,MM4105,Viva Voce,6,Practical
MM,MM5890,Project I (DD),5,Practical
MM,MM5900,Project II,18,Practical
MM,MM5015,Introduction to Multi-Scale Modeling of Materials,9,Theory
MM,MM4120+,Project II,9,Practical
MM,MM5017,"Electronic materials, devices, and fabrication",9,Theory
MM,MM4120,Project II,18,Practical
MM,MM5090,Project,40,Practical
MM,MM5001,Composite Materials,9,Theory
MM,MM5030,Materials in renewable energy technologies,9,Theory
MM,ID6103,Practical Transmission electron Microscopy,9,Theory
MM,MM5640,Sheet Metal Forming,9,Theory
MM,MM5024,Numerical Methods for Metallurgists,9,Theory
MM,MM5050,Thermodynamics and Kinetics,9,Theory
MM,MM 5350,Advanced Metallurgical Thermodynamics,9,Theory
MM,MM5900+,Project II,19,Practical
MM,MM6010,Computational Materials Thermodynamics,9,Theory
MM,MM1001,Introduction to Metallurgical and Materials Engineering,5,Theory
MM,MM5040,Defects in Materials,9,Theory
MM,MM4120*,Project II,8,Practical
MM,MM5770,Materials Joining Laboratory,3,Lab
MM,MM5011,Modeling of Transport Phenomena in multi-phase systems,9,Theory
MM,MM6025,GIAN151003B05: Advanced Steels for the Automotive Industry and Other Sectors,6,Theory
MM,MM5002,GIAN 151003B08: Tailored and Tunable Properties of Nanomaterials,6,Theory
MM,MM6026,gian151003B07: Advanced Casting and Solidification of Light Alloys for Transportation,3,Theory
MM,MM6024,GIAN161003B05: Non-Equilibrium Processing of Advanced Materials,3,Theory
MM,MM5016,Polymers and Colloids: Physics & Applications,9,Theory
MM,MM2041,Transport Phenomena in Materials,12,Theory
MM,ID5010,Advanced Materials and Processes,12,Theory
MM,ID6050,Chemical Physics of Modern Technical Ceramics,12,Theory
MM,MM5140,Metallurgical Failure Analysis,9,Theory
MM,MM2020,Deformation and Failure of Materials,12,Theory
MM,MM3100,Materials Characterisation Lab,5,Lab
MM,IL3290,Industrial Lecture P/F,1,Oral
MM,IL7020,Industrial Lecture,1,Oral
MM,IT4120,Industrial Training [B.Tech VII Semester],2,Oral
MM,MM4110,Project I,9,Practical
MM,NE6200*,Project Phase-I,12,Practical
MM,MM5090+,Project,40,Practical
MM,MM6027,GIAN 151003B10:Process Engineering Principles and Software for Pyrometallurgical Processes for Metal Extraction,6,Theory
MM,MM3030,Materials Characterization,9,Theory
MM,MM2013,Structure of Materials,9,Theory
MM,MM2015,Thermodynamics of Materials,10,Theory
MM,MM5480,Advanced Phase Transformations,9,Theory
MM,MM2060,Phase Transformations,9,Theory
MM,MM2080,Principles of Extractive Metallurgy,12,Theory
MM,MM3010,Physics of Materials,9,Theory
MM,MM3090,Environmental Degradation of Materials,12,Theory
MM,MM6022,Hot Working of Metals and Alloys,9,Theory
MM,MM6023,Advanced Transmission Electron Microscopy,9,Theory
MM,MM6020,Fatigue of Materials,9,Theory
MM,ID6060,Role of Microstructure in Materials Selection and Design,9,Theory
MM,MM6028,GIAN 161003806: Introduction to Metal Foams and Cellular Metals,3,Theory
MM,MM5885,Viva Voce,2,Oral
MM,MM3110,Computational Materials Engineering Lab,5,Lab
MM,MM6029,"GIAN 161003B08:Contact Angles: Measurements, Interpretation and Modern Applications",3,Theory
MM,MM5003,Atomistic Modeling of Materials,9,Theory
MM,MM6030,Structure and properties of grain boundaries and interfaces,9,Theory
MM,MM5005,Process Metallurgy of Steelmaking,9,Theory
MM,MM6021,Introduction to Research,0,Oral
MM,MM3041,Deformation Processing and Forming,9,Theory
MM,MM5742,GIAN 171003L18 Ferrous Welding Metallurgy,3,Theory
MM,MM5741,GIAN 171003L17 Non-Ferrous Welding Metallurgy,3,Theory
MM,MM3015,Processing Lab,5,Lab
MM,MM5004,Pyro-Metallurgy of Copper Extraction,9,Theory
MM,MM4030,Undergraduate Research in Materials - 2,10,Practical
MM,ID2090,Introduction to Scientific Computing,12,Theory
MM,MM4200,Scanning Electron Microscopy for Materials Science,9,Theory
MM,MM5006,Biomimetic Materials and Processing,9,Theory
MM,MM5743,GIAN 151003B09 High Temp Structural Materials,6,Theory
MM,INSA07,Introduction to Composite Materials,2,Theory
MM,INSA08,Eco-Conception,9,Theory
MM,MM5750,Welding Application Technology,9,Theory
MM,MT1010,Structure of Materials,9,Theory
MM,MT3160,Electronic Materials,9,Theory
MM,MT4030,Materials Processing Laboratory,6,Lab
MM,MT5140,Metallurgical Failure Analysis,9,Theory
MM,NE6010,Materials Selection for Nuclear Systems,9,Theory
MM,MM6999,Special Topics in Metallurgical and Materials Engineering,9,Oral
MM,MM7999,Special Topics in Metallurgical and Materials Engineering,9,Oral
MM,MM5120,Heat Treatment Technology,9,Theory
MM,ID6106,Materials for energy storage and conversion,9,Theory
MM,MM2010,Principles of Physical Metallurgy,12,Theory
MM,MM5007,Production of Special Steels,9,Theory
MM,MM5150,Advances in Ironmaking,9,Theory
MM,MM5035,Advanced magnetic materials,9,Theory
MM,MM6035,Practical Atom Probe Microscopy,9,Lab
MM,MM5091,Dual Degree Project Phase I,40,Practical
MM,MM5022,Fundamentals of Iron & Steel Making,9,Theory
MM,MM5023,Iron & Steel Making Technology,9,Theory
MM,MM3310,Introduction to Materials Science,9,Theory
MM,MM5660,Metal Forming Laboratory I,3,Lab
MM,MM5460,Physical Ceramics,9,Theory
MM,MM5290,Stability of Microstructures,9,Theory
MM,MM5320,Corrosion Engineering,9,Theory
MM,MM5610,Metal Forming Processes,9,Theory
MM,MM3020,Iron Making and Steel Making,12,Theory
MM,MM5028,Advanced Materials Characterisation Lab,3,Lab
MM,MM5092,Dual Degree Project Phase II,40,Practical
MM,MM3014,Undergraduate Research in Materials - 1,5,Practical
MM,MM5013,Textures in Materials,9,Theory
MM,MM6001,Brittle Fracture and Indentation Mechanics,9,Theory
MM,MM5180,Non-Destructive Evaluation,9,Theory
MM,MM5190,Non-Destructive Testing Lab,6,Lab
MM,MM5010,Advanced Engg. Materials,9,Theory
MM,MM5700,Topics in Nanomaterials,9,Theory
MM,MM5740,Welding Metallurgy,9,Theory
MM,MM5012,Welding Processes,9,Theory
MM,MM5440,Hot Rolling and Cold Rolling Technology,9,Theory
MM,MM5008,GIAN171003L29: Fusion welding processes and methodologies,3,Theory
MM,MM5009,GIAN171003L26: Advanced welding processes and metallurgy,3,Oral
MM,MM4010,P/M Refractories and Ceramics,10,Theory
MM,MM4020,Industrial Training,0,Oral
MM,ID6108,Process and Design for Additive Manufacturing,9,Theory
MM,MM5160,Mechanical Behaviour of Materials,9,Theory
MM,MM5100,Industrial Training and Seminar,3,Oral
MS,MS5530,Career Management,6,Theory
MS,MS6991,Management Research Project II,12,Practical
MS,MS7080,Research Methodology in Business and Management,6,Theory
MS,MS5616,Project Appraisal and Financing,9,Theory
MS,MS5260,Management Information Systems,6,Theory
MS,MS7210,Topics in Decision Theory,6,Theory
MS,MS5020,Organizational Behaviour,6,Theory
MS,MS5120,Organizational Structure and Design,6,Theory
MS,MS5130,Operations Research,6,Theory
MS,MS5140,Cost Accounting,6,Theory
MS,MS5900,IS Planning,2,Theory
MS,MS5170,Business Communications Workshop,1,Theory
MS,MS3710,Marketing Management,9,Theory
MS,MS5610,Security Analysis and Portfolio Management,6,Theory
MS,MS5510,Logistics and Distribution Management,6,Theory
MS,MS5860,Introduction to Database Systems,6,Theory
MS,MS5670,Financial Institutions and markets,6,Theory
MS,MS5820,Software Engg and Project Management,6,Theory
MS,MS5570,Heuristics in Decision Making,6,Theory
MS,MS6010,Strategic Management,6,Theory
MS,MS6910,Global Business Management,6,Theory
MS,MS5420,Training and Development,6,Theory
MS,MS5710,Consumer Behaviour,6,Theory
MS,MS5620,Financial Services,6,Theory
MS,MS5540,Manufacturing Systems Management,6,Theory
MS,MS5640,Mergers and Acquisitions,6,Theory
MS,MS6170,Project Management,6,Theory
MS,MS5630,Investment and Commercial Banking,6,Theory
MS,MS5770,Strategic Marketing,6,Theory
MS,MS5750,Brand Management,6,Theory
MS,MS6670,Advanced Corporate Finance,6,Theory
MS,MS5560,Services & Operations Management,6,Theory
MS,MS5480,Cross Cultural Management,6,Theory
MS,MS5790,Marketing Research,6,Theory
MS,MS5830,Business Analysis for IT Solutions,6,Theory
MS,MS5810,Decision Support Systems,6,Theory
MS,MS3580,Industrial Engineering,9,Theory
MS,MS5230,Operations Management,6,Theory
MS,MS5240,Financial Management,2,Theory
MS,MS5270,Professional Development Workshop,1,Oral
MS,MS5320,Human Resource Management,6,Theory
MS,MS5330,Supply Chain Management,6,Theory
MS,MS5350,Business Research Methodology,6,Theory
MS,MS5360,Systems Analysis and Design,2,Theory
MS,MS5370,Total Quality Management,6,Theory
MS,MS5430,Industrial Relations,6,Theory
MS,MS5440,Labour Law,6,Theory
MS,MS5450,International HRM,6,Theory
MS,MS5460,Compensation Management,6,Theory
MS,MS5490,Management of Change and Transformation,6,Theory
MS,MS5500,Performance Management,6,Theory
MS,MS5520,Simulation Modeling and Analysis,6,Theory
MS,MS5550,Operations Research Applications,6,Theory
MS,MS5660,Strategic Cost Management,6,Theory
MS,MS5680,International Finance,6,Theory
MS,MS5690,Computational Finance,6,Theory
MS,MS5700,Derivatives & Risk Management,6,Theory
MS,MS5730,International Marketing,6,Theory
MS,MS5740,Planning and Managing Retail Business,6,Theory
MS,MS5780,E-Business Strategies,6,Theory
MS,MS5840,IT Consulting,6,Theory
MS,MS5850,Object-oriented Analysis and Design,6,Theory
MS,MS5870,Introduction to Knowledge Management,6,Theory
MS,MS5880,Introduction to Computer Networking,6,Theory
MS,MS5890,IT Systems Management,6,Theory
MS,MS5920,Creativity and Innovation,6,Theory
MS,MS5980,Management of New Product Devpt. & Introduction,2,Theory
MS,MS6210,Business Models,6,Theory
MS,MS6220,Competitive Intelligence and Strategies,6,Theory
MS,MS6270,Quality Management Systems,2,Theory
MS,MS6280,Industrial & Business Domains,3,Oral
MS,MS6310,Contemporary Issues in Management,6,Theory
MS,MS6370,Strategic Networking,3,Theory
MS,MS6470,Six Sigma and Lean Work,6,Theory
MS,MS6610,Insurance and Risk Management,2,Theory
MS,MS6640,Venture Capital and Entrepreneurship Financing,6,Theory
MS,MS6650,Investor Psychology,9,Theory
MS,MS6660,Capital market Theories & Applications,9,Theory
MS,MS6680,"Fixed Income Securities,Structures & Trading",6,Theory
MS,MS6690,Working Capital Management,6,Theory
MS,MS6810,Software Development Outsourcing,6,Theory
MS,MS6820,Computer Forensic Audit,2,Theory
MS,MS6830,Information Systems Auditing and Control,6,Theory
MS,MS6850,Software Estimation Methods and Models,6,Theory
MS,MS6860,Enterprise Resources Planning,6,Theory
MS,MS6930,Enterpreneurship,6,Theory
MS,MS6940,Introduction to Business Insurance,2,Theory
MS,MS7430,Organizational Development II,2,Theory
MS,MS7440,Emotions and Ethical Decision Making,9,Theory
MS,MS7450,Creativity for Organiztional Excellence,9,Theory
MS,MS7610,Micro Finance,9,Theory
MS,MS7620,Finance & Sustainable Development,9,Theory
MS,MS7710,Consumer Analysis I,2,Theory
MS,MS7720,Consumer Analysis II,2,Theory
MS,MS7920,Advanced Strategic Management,2,Theory
MS,NUS310,Finance,12,Theory
MS,MS6720,Industrial & Services Marketing,6,Theory
MS,MS8500,Stochastic Modeling and Applications I,6,Theory
MS,MS8510,Stochastic Modeling and Applications II,6,Theory
MS,MS6230,Strategic Sourcing,6,Theory
MS,MS6030,Advanced Data Analytics for Management,6,Theory
MS,MS6700,Market Microstructure,6,Theory
MS,MS6590,Customer Relationship Marketing,6,Theory
MS,MS7200,Game Theory I,6,Theory
MS,MS8200,Game Theory II,6,Theory
MS,MS5930,Foundations of Business Consulting,2,Theory
MS,MS3540,Introduction to Game Theory,9,Theory
MS,MS4100,Soft Skills Development Workshop,9,Theory
MS,MS5611,Strategic Financial Decision Making,6,Theory
MS,MS6870,IT Services and Outsourcing,6,Theory
MS,MS7030,Multivariate Statistical Methods for Soc Sci Res,12,Theory
MS,MS7730,Negotiation Support System,6,Theory
MS,MS6710,Financial Risk Management,6,Theory
MS,MS5472,Leadership Development,6,Theory
MS,MS7510,Inventory Models in Supply Chain Management,2,Lab
MS,MS7460,Corporate Social Responsibility and Managerial Ethics,6,Theory
MS,MS3610,Accounting and Finance for Engineers,9,Theory
MS,MS5473,Organisation Development,6,Theory
MS,MS5300,Discovering How to Lead,9,Theory
MS,MS5612,Real Options Valuation for Strategic Investments and Decisions,6,Theory
MS,MS5613,Corporate Hedging Strategies,6,Theory
MS,MS5031,Data Analysis Applications,3,Theory
MS,MS5121,Individual Dynamics in Organisations,6,Theory
MS,MS5241,Financial Management-I,6,Theory
MS,MS5251,Research for Marketing Decisions,6,Theory
MS,MS5171,Managerial Communication,3,Theory
MS,MS5242,Financial Analysis Applications,3,Theory
MS,MS5561,Information Systems Analysis,6,Theory
MS,MS5341,Financial Management-II,6,Theory
MS,MS5030,Data Analysis for Management,6,Theory
MS,MS5221,Group Processes in Organisations,6,Theory
MS,MS5211,Patents for Managers,9,Theory
MS,MS6320,Fundamentals of Experimentation for Management,6,Theory
MS,MS6020,Business and Management,2,Theory
MS,MS5615,Treasury Management,6,Theory
MS,MS5474,HR in Mergers and Acquisitions,6,Theory
MS,MS5614,Commodity Market,3,Theory
MS,MS7740,Research in IT and Organizations,9,Theory
MS,MS5010,Macroeconomics,6,Theory
MS,MS8300,Mathematical Foundations for Operations,12,Theory
MS,MS5212,Intellectual Property for Entrepreneurs and Managers,6,Theory
MS,MS8040,Dynamics of Family Business and  Financial Performance,2,Theory
MS,MS8041,Empirical research in  Family Business Performance,2,Theory
MS,MS6031,Data Analysis for Research,6,Theory
MS,MS6032,Predictive and Prescriptive Data Analytics,6,Theory
MS,MS7721,Theory Construction inMarketing,6,Theory
MS,MS5720,Advertising and Promotion,6,Theory
MS,MS6600,Global Corporate Governance,6,Theory
MS,MS7470,Research in HRM and OB,12,
MS,MS7999,Special Topics in Management Studies,9,Oral
MS,MS5760,Marketing on the Internet,6,Theory
MS,MS8060,Advances in Systems Thinking Research,12,Theory
MS,MS5050,Marketing Management I,6,Theory
MS,MS5060,Systems Thinking & Applications,6,Theory
MS,MS6014,Operations management in Multiagent settings,12,Theory
MS,MS8020,Empirical research -1,6,Theory
MS,MS8021,Empirical research -2,6,Theory
MS,MS652V,Frontier Technologies in Manufacturing,2,Theory
MS,MS5011,Strategic Human Resource Management,8,Theory
MS,MS6721,Qualitative Consumer and Marketing Research,6,Oral
MS,ID4900,Undergraduate Research Project,9,Practical
MS,MS5715,Marketing at the Bottom of the Pyramid (BoP),6,Theory
MS,MS5729,Social Media Computing,6,Theory
MS,MS9635,Decision Making under Uncertainty,6,Theory
MS,MS9532,Managing Marketing Communications,6,Theory
MS,MS9511,Applied Marketing Management,6,Theory
MS,MS9531,Understanding Consumers for Marketing Decisions,6,Theory
MS,MS9331,Strategic Planning and Execution,6,Theory
MS,MS9433,Information Technology for Digital Economy,6,Theory
MS,MS9631,Supply Chain and Logistics Management,6,Theory
MS,MS9231,Managing Human Resources and Employee Relations in Organizations,6,Theory
MS,MS9211,Micro Organizational Behavior,6,Theory
MS,MS5754,Nurturing the Inner You: Developing Positive Capacities,6,Theory
MS,MS9432,Organizational and Interorganizational Systems,6,Theory
MS,MS9512,Data Analysis and Market Research,6,Theory
MS,MS9533,Managing Salesforce and Distribution Channels,6,Theory
MS,MS9111,Accounting for Decision Making,6,Theory
MS,MS9611,Quantitative Modeling for Decision Making,6,Theory
MS,MS9411,Information Systems for Business Transformation,6,Theory
MS,MS7070,Academic Writing and Presentation,6,Theory
MS,MS5025,Game Theory for Business,6,Theory
MS,MS3530,Advanced Operations Research,9,Theory
MS,NUS460,Financial Economics I,12,Theory
MS,MS7630,Advances in Commodity Markets Research,12,Theory
MS,MS9112,Business Finance,6,Theory
MS,MS9612,Manufacturing and Service Operations,6,Theory
MS,MS9613,Managerial Economics,6,Theory
MS,MS8030,ALGORITHMIC TRADING IN FINANCIAL MARKETS,9,
MS,MS5150,Marketing Tools : Strategies & Innovation (Marketing Management II),6,Theory
MS,MS7037,Technological Trends in the Manufacturing of Discrete Products,6,Theory
MS,MS7038,The Future of Manufacturing Business,6,Theory
MS,MS7036,Manufacturing Process Optimization.,6,Theory
MS,MS7032,Artificial Intelligence in Manufacturing,6,Theory
MS,MS7035,Managing Technology and Innovation for Manufacturing,6,Theory
MS,MS7031,Advanced Manufacturing Analytics,6,Theory
MS,MS7033,Advanced Supply Chain and Logistics Planning,6,Theory
MS,MS7034,Data Driven Quality Control,6,Oral
MS,MS9132,Valuation and Investment Banking,6,Theory
MS,MS9351,Business Law,6,Theory
MS,MS9332,Business Models and Innovation,6,Theory
MS,MS9534,Strategic Brand Management,6,Theory
MS,MS9133,Hedging and Risk Management,6,Theory
MS,MS9251,Organizational Leadership and Transformation,6,Theory
MS,MS9352,Global Business Management,6,Theory
MS,MS9431,Data Mining and Business Intelligence,6,Theory
MS,MS9434,Analytics for Business and Society,6,Theory
MS,MS6025,Digital Business,3,Theory
MS,MS5015,Design Thinking,6,Oral
MS,MS5000,Strategic Management,9,Theory
MS,MS4310,Managing People in Organizations,9,Theory
MS,MS4010,Quantitative Techniques for Operations,9,Theory
MS,MS4210,Modern Corporate Finance,9,Theory
MS,MS4410,Information Systems for Organisations,9,Theory
MS,MS4510,Marketing Management: Basics and Application,9,Theory
MS,MS4610,Introduction to Data Analytics,12,Theory
MS,MS6999,Special Topics in Management Studies,9,Oral
MS,MS4000,Management Thought and Practice,9,Theory
MS,MS9131,Investment Management,6,Theory
MS,MS5410,Talent Acquisition and Management,6,Theory
MS,MS5003,Basics of Probability and Statistics,0,Theory
MS,MS9151,Project Finance,6,Theory
MS,MS9353,Technology Strategy and Foresight,6,Theory
MS,MS9451,Cyber Security and Applications,6,Theory
MS,MS9252,Cultural Intelligence for Global Business,6,Theory
MS,MS9731R,Issues Learning Project,3,Practical
